ls_id,ra,dec,type,dered_mag_g,dered_mag_r,dered_mag_z,dered_mag_w1,dered_mag_w2,snr_g,snr_r,snr_z,snr_w1,snr_w2,z_phot_median,z_phot_std,z_spec,dered_flux_g,dered_flux_r,dered_flux_z,dered_flux_w1,dered_flux_w2,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,rchisq_g,rchisq_r,rchisq_z,rchisq_w1,rchisq_w2,psfsize_g,psfsize_r,psfsize_z,sersic,sersic_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar
9907739712685690,288.12135601928094,59.87456763901544,PSF,22.186699,22.30829,22.191826,22.163746,22.239761,0.0275107621332426,0.0550926566627545,0.073655149877893,0.2745159176930815,0.5435633333361413,0.051252,0.399666,-99.0,1.334506,1.19312,1.328219,1.363018,1.270853,1842.651,1843.2957,1844.9156,1845.2168,0.0,0.915049,0.921533,1.094459,1.086269,0.60579,0.0,0.0,1.82669,1.670469,1.085509,0.0,0.0,0.0,0.0,0.0,0.0
9906631868089378,126.79447773931474,28.73438830282735,SER,16.88129,16.45727,16.181839,16.522417,17.011389,0.0008337466275345,0.0006717008700871,0.0011904370932758,0.0043213808056603,0.0112179905510819,0.035138,0.014074,-99.0,176.80063,261.2717,336.71637,246.05539,156.83568,2191998.8,4176976.2,4281344.5,4314528.5,4360395.5,6.623949,7.752721,5.407741,2.419169,1.564994,1.796309,59170.16,1.578161,1.362712,1.182574,1.997567,596444.2,-0.044547,2683228.5,-0.228436,4390011.5
9906632987773128,31.406106044914765,32.303512747857894,PSF,18.308823,18.172005,17.730701,16.401308,16.05923,0.0013227844289283,0.0017288742363233,0.0021954845566676,0.0036659251208391,0.0051375052463918,0.080031,0.116351,-99.0,47.47566,53.85156,80.857346,275.0913,376.9705,1113522.4,1122146.8,1123582.6,1122245.0,0.0,37.01173,7.984293,14.53976,5.62761,1.612603,0.0,0.0,1.823205,1.924134,1.385145,0.0,0.0,0.0,0.0,0.0,0.0
9906623588206614,9.651213330962568,5.822842713495146,SER,18.412285,17.914362,17.437063,16.044773,15.814988,0.0040265827205435,0.0038137918015115,0.0041546022223216,0.0028882085764669,0.0042999549244837,0.199031,0.064584,-99.0,43.16048,68.27402,105.9679,382.02438,472.06818,163845.72,179785.19,188771.72,181357.33,189174.16,13.369551,5.417902,2.695097,5.573606,1.348232,6.0,113.128815,1.417569,1.214976,1.612528,1.1061,23087.33,0.049257,37458.223,0.274035,54145.188
9906633461662723,19.614075881365963,33.69059629543685,REX,20.515867,,,18.05295,18.172197,0.0070574542422045,,,0.0108482144667633,0.0230765418392165,-99.0,-99.0,-99.0,6.218037,0.0,0.0,60.092453,53.841965,19832.662,20077.3,20135.629,20084.375,0.0,2.951318,0.0,0.0,0.749483,0.656859,1.0,0.0,1.553188,0.0,0.0,0.299802,13671.209,0.0,0.0,0.0,0.0
9906629928683058,196.3615244332765,22.92415961579909,SER,19.957514,19.448406,19.069925,19.640999,20.248,0.0065259865929293,0.0074547842695588,0.0098854364258934,0.0454157105226616,0.1555949159985609,0.105552,0.029424,-99.0,10.399067,16.620253,23.552122,13.918766,7.957938,26132.117,35502.39,39221.605,40185.64,40282.754,1.172269,0.992275,1.250776,2.058652,0.59959,0.629131,1815.0126,1.620436,1.430902,1.267684,1.416865,15437.817,-0.060561,23624.98,-0.499647,27046.742
9906620292538770,29.74117514436353,-2.976374186363889,SER,17.313456,16.800997,16.417421,16.760435,17.258276,0.0008330156478206,0.0006364327941885,0.0010245102060826,0.0051109560036341,0.0138453495831406,0.05603,0.009869,-99.0,118.74567,190.37128,271.03903,197.61784,124.936646,1070433.0,4386974.5,4414429.5,4837189.0,4862995.0,3.804167,5.313403,3.761357,1.779003,1.225169,0.696936,705527.9,1.364839,1.232458,1.216694,3.504189,1315262.6,0.16403,8577731.0,-0.280421,10495013.0
9906626469039525,348.9093310769696,13.16710269268972,SER,18.41321,17.581327,17.08258,16.718164,16.669603,0.0017119140398475,0.0019404948854149,0.0016693956693936,0.0046011931817304,0.0079880851547234,0.225412,0.028461,-99.0,43.12372,92.783104,146.88167,205.46313,214.86171,831918.1,931918.7,963860.44,932479.6,966392.7,6.439783,3.060946,1.661469,2.124655,1.008057,6.0,941.18365,1.764827,1.432845,1.382603,1.270891,95493.2,0.02655,238022.05,0.066337,372764.53
9906627168637501,220.3113684132458,15.245705180856366,SER,18.171448,17.299107,16.729555,16.907404,17.378798,0.0016950474693988,0.0013087248751024,0.0012579924056693,0.0053378984354376,0.0137457823104852,0.121363,0.017771,0.115822,53.879158,120.32538,203.31915,172.59917,111.80999,1226488.8,1514294.8,1565027.5,1514643.8,1565259.1,1.548237,2.09903,1.408198,3.478183,1.087237,4.523148,3651.0532,1.659869,1.350686,1.420497,1.42628,189247.86,-0.01729,423276.88,0.031512,678454.4
9906622981542581,209.2510795666581,4.010624230747069,SER,18.681185,18.16801,17.736034,17.814762,18.309526,0.00220597199867,0.0023829711231285,0.0028985761081007,0.01015620496144,0.0294250363345499,0.106588,0.01867,-99.0,33.69192,54.049965,80.461174,74.833336,47.444897,328357.78,481532.53,495618.2,497007.1,500252.75,1.953332,1.70119,1.421151,1.215389,0.590027,1.787841,4082.065,1.468972,1.248894,1.379976,1.464381,103152.625,-0.286573,342040.94,-0.038993,204763.28
9906620655276343,333.4554843836198,-2.230648719216553,SER,17.870937,16.910625,16.242908,16.471968,16.959797,0.0020521311966151,0.0013124736748253,0.0013576924664144,0.0045952980934589,0.0123598994664305,0.113762,0.008279,-99.0,71.05999,172.08784,318.3,257.75836,164.46806,882581.7,1279785.9,1353433.8,1280504.0,1353989.5,1.170239,1.179128,1.392862,4.409608,1.506428,4.763119,8002.7725,1.801662,1.234099,1.107755,2.583591,68712.23,-0.004906,473873.44,0.047581,900725.6
9906614104228067,2.1681933660111152,-19.85879668224541,SER,,,16.411198,16.631989,17.135408,,,0.0024950345629444,0.0051191841300292,0.0141683208012572,-99.0,-99.0,-99.0,0.0,0.0,272.597,222.4357,139.90616,125141.44,155022.44,160227.44,155060.33,160332.22,0.0,0.0,1.279383,3.643693,1.739187,5.536263,601.4103,0.0,0.0,1.529145,2.433092,7544.4385,0.027818,69527.95,0.016927,50600.93
9906616091021930,3.856946114181412,-14.253927913746216,DEV,21.954895,22.430536,22.8042,22.84543,,0.0237955728782536,0.0630831155614555,0.203409130477839,0.8864415238799316,-0.3868894031256811,0.076873,0.283233,-99.0,1.652121,1.06607,0.75565,0.727491,-3.395984,2081.3628,2069.808,2189.0112,2181.0723,2189.9097,2.637072,1.416139,1.203935,3.143735,0.798468,4.0,0.0,1.582248,1.830663,1.773802,0.664502,414.04703,-0.386565,136.96223,0.634966,91.74141
9906629033921723,126.84427180982,20.436929358459004,PSF,20.66952,20.665226,20.649118,19.99634,,0.0106452116445646,0.0147156780599627,0.0172790880809398,0.0723446587811529,-0.1327110813884585,0.625163,0.368778,-99.0,5.397497,5.418884,5.499868,10.033762,-10.865547,17010.832,16699.756,16981.756,16982.414,0.0,13.005022,5.469543,5.008896,0.493186,0.53912,0.0,0.0,1.43939,1.334885,1.266564,0.0,0.0,0.0,0.0,0.0,0.0
9907733024149156,252.5327465625415,33.72001349068181,SER,18.577353,17.695282,16.98787,16.035578,15.77297,0.0039518860764638,0.0026451438749032,0.001695750274276,0.002820255368753,0.003894812487267,0.135994,0.036503,-99.0,37.07314,83.53866,160.27016,385.27313,490.69547,466507.62,521153.72,554994.4,531521.25,556079.6,11.862706,5.484582,6.431229,102.64919,56.354965,6.0,620.2156,1.990353,1.96503,1.031117,1.481925,72496.125,-0.371075,161620.17,-0.089885,155056.81
9906626756020931,34.9180180600185,14.171207301681685,SER,18.086525,17.634254,17.354973,17.81916,18.273226,0.0019257520558966,0.0015941122150307,0.0023013551855323,0.0110403429217842,0.0312961891257132,0.050441,0.012408,-99.0,58.26266,88.36869,114.29074,74.530785,49.05794,401975.1,804842.8,812888.6,857060.25,858570.0,2.130859,2.776319,3.698301,1.143836,1.17107,0.765092,51101.117,1.466622,1.423686,1.397836,2.031205,186198.75,0.306354,1204307.4,-0.067149,647114.56
9906629882941505,7.265090211161368,23.053762563451063,REX,19.321465,19.052538,18.46348,16.895374,16.464153,0.0027131665165377,0.0032845080835705,0.0034765515257019,0.0049181661460026,0.0064825538033369,0.339142,0.158493,-99.0,18.681595,23.932325,41.172543,174.52203,259.62033,305739.56,311273.34,312394.0,311604.1,0.0,10.896649,2.136825,3.617077,1.358593,1.174574,1.0,0.0,1.417255,1.735896,1.786762,0.308471,235723.19,0.0,0.0,0.0,0.0
9906632954351238,241.40057227943024,32.1219489007858,REX,20.918814,20.49466,20.160845,21.354038,21.059692,0.0132429374603814,0.0148149353790675,0.0310163001694074,0.168183294153556,0.2575630796514737,0.124906,0.053826,-99.0,4.29017,6.34069,8.623078,2.873326,3.768109,8093.563,11294.258,11154.801,11339.9375,0.0,1.06633,1.058962,0.944474,1.120822,0.48603,1.0,0.0,1.611399,1.624441,1.348921,1.196892,5368.9146,0.0,0.0,0.0,0.0
9906622836907030,16.735741817879926,3.818751184380356,REX,19.09869,18.509874,18.073635,18.435186,18.824345,0.0030574579655513,0.0022264888438082,0.0037985528913829,0.0206385118327945,0.0602769838514229,0.148407,0.018601,-99.0,22.936337,39.450314,58.958443,42.25963,29.529888,109433.16,285002.8,179845.81,285594.47,0.0,1.489497,1.45957,1.228583,1.095407,0.674148,1.0,0.0,1.268263,1.235381,1.269444,2.037519,99097.87,0.0,0.0,0.0,0.0
9906633535391059,357.1232255899444,33.64982018557741,PSF,20.895224,20.939299,21.954031,22.752718,21.768063,0.0132109615340809,0.0159126503883073,0.074803013390588,0.840204118344409,0.6224901839492878,0.027837,0.048246,-99.0,4.384402,4.209985,1.653438,0.792342,1.962342,9904.3545,9908.324,9937.973,9945.56,0.0,1.934511,1.57579,1.065786,4.203717,1.077932,0.0,0.0,1.974527,1.751829,1.43154,0.0,0.0,0.0,0.0,0.0,0.0
9907741474554366,160.23654873404408,70.99490548816466,DEV,20.641413,20.569794,20.460001,21.521269,21.249702,0.0140570744764766,0.0184252065687593,0.02064425894943,0.1919348892752324,0.290241057690744,0.095254,0.193148,-99.0,5.539044,5.916738,6.546357,2.463157,3.163144,9576.317,10317.307,10447.173,10434.083,10459.445,0.774326,1.016466,0.916072,1.171943,0.588351,4.0,0.0,1.548963,2.245106,1.323341,0.752644,3366.2698,0.301646,2603.1187,-0.096129,2015.3134
9906615992910199,337.5846630725964,-14.867764126927955,SER,19.012985,,,17.870546,18.308744,0.0056464649197341,,,0.0109134093671709,0.0314099759480227,-99.0,-99.0,-99.0,24.820215,0.0,0.0,71.085594,47.479065,25374.297,30659.521,31157.045,31278.72,31361.81,0.986565,0.0,0.0,0.738676,0.561622,1.772565,179.12582,1.297847,0.0,0.0,0.679317,16422.838,-0.240974,11137.263,0.118131,9212.594
9906616354865512,319.91533807330023,-13.747832283036365,SER,18.632244,,,17.173695,17.666859,0.0042110013953568,,,0.0078104581433882,0.0226682238618544,-99.0,-99.0,-99.0,35.24538,0.0,0.0,135.05869,85.75437,10335.227,32299.152,45341.926,57940.715,58787.176,1.025432,0.0,0.0,4.248847,1.900307,0.5,7058.907,1.394153,0.0,0.0,5.545462,589238.94,0.728207,1531244.5,-0.224144,631708.9
9906627380185036,336.493035516154,15.771956470824875,REX,22.08702,21.53961,21.262901,21.369694,,0.0284559799849418,0.0249674292121702,0.0509843124594002,0.1928007515098873,-0.5071670239089429,0.336821,0.1274,-99.0,1.462822,2.4219,3.124927,2.83219,-2.293094,2662.6472,3230.182,3215.0544,3240.2341,0.0,0.960854,1.02782,1.050077,1.349102,0.611993,1.0,0.0,1.570221,1.434187,1.618984,0.750704,2500.7012,0.0,0.0,0.0,0.0
9908816308536332,350.1136570601751,-11.212881279194905,PSF,17.650381,17.606537,17.669146,15.881476,15.256074,0.0009286939447839,0.0012549550195443,0.00163412659554,0.0027424048450044,0.0031847854959301,0.017182,0.117219,-99.0,87.065834,90.6537,85.57393,444.0272,789.89667,2168780.8,0.0,0.0,0.0,0.0,97.44536,1.812047,1.920364,8.566174,4.470051,0.0,0.0,1.418811,1.738263,1.501606,0.0,0.0,0.0,0.0,0.0,0.0
9906626466874655,340.32319275064026,13.269313174729854,PSF,20.522148,20.353504,20.136198,18.459093,18.311516,0.0061370967251056,0.0101539429536375,0.0115003019145117,0.0152223483473313,0.0270169325788687,0.830116,0.086685,-99.0,6.182162,7.221013,8.821061,41.339252,47.35805,43790.453,44057.055,44068.645,44060.938,0.0,2.344414,1.541029,2.300105,0.823756,0.69765,0.0,0.0,1.577007,1.806861,1.501974,0.0,0.0,0.0,0.0,0.0,0.0
9907735805170813,106.82369617102889,43.316397958968565,DUP,,,,,,,,,,,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928838,2.000768,1.418087,0.0,0.0,0.0,0.0,0.0,0.0
9907732691159363,176.33807784052087,32.73384816700925,EXP,20.322506,19.81735,19.554024,19.782219,20.268341,0.0097351944227627,0.0151893887508688,0.0116112464815545,0.0475424963292689,0.1487374967073735,0.171315,0.041637,-99.0,7.430146,11.832036,15.07963,12.221155,7.810232,16519.164,20784.29,21864.432,22300.475,22316.064,1.027813,0.808758,1.014263,3.027155,0.981532,1.0,0.0,1.996315,1.449277,1.174003,1.149831,6416.7524,0.340827,6278.7295,-0.40425,6642.1357
9906632011481221,30.62634105640196,29.364461111021324,EXP,19.770388,19.276287,18.857658,19.321356,19.54224,0.0047926440636145,0.0055469439416379,0.0061874735760625,0.033406079077051,0.0860792978736958,0.12906,0.026514,-99.0,12.355057,19.475344,28.637613,18.68349,15.244166,71983.24,96965.58,99812.88,102143.766,102153.88,1.107211,0.983806,1.028722,1.058123,0.552542,1.0,0.0,1.72071,1.30646,1.402044,1.291942,30137.871,0.203643,47477.098,0.339068,54945.785
9907739104775382,215.84322931807907,56.68281592810624,DUP,,,,,,,,,,,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907437,1.409785,1.254713,0.0,0.0,0.0,0.0,0.0,0.0
9907739104775382,215.84322931807907,56.68281592810624,DUP,,,,,,,,,,,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907437,1.409785,1.254713,0.0,0.0,0.0,0.0,0.0,0.0
9906628890067526,262.8487396768668,19.965884543651068,EXP,20.176533,19.498377,19.053795,19.680178,20.081078,0.007193299395952,0.0081008106929316,0.0102820245622655,0.0424216272234138,0.117090710527741,0.184255,0.044163,-99.0,8.499374,15.872648,23.904625,13.425447,9.280441,28390.133,43756.848,43188.7,44257.777,44275.26,1.024953,0.897534,1.001162,1.563612,0.51428,1.0,0.0,1.943112,1.469482,1.60451,1.465081,12807.643,0.1029,26327.629,0.135894,31789.96
9906632251805366,2.504069592493942,29.90111695725465,SER,19.10517,18.129696,17.469038,17.60955,18.093348,0.0034882218222935,0.0024128985805738,0.0026661704482572,0.0087273393600128,0.0247606806315756,0.138038,0.013281,-99.0,22.799883,55.99147,102.892815,90.40229,57.89768,335937.47,385003.66,394916.34,386397.62,395196.97,1.396661,1.429616,1.260936,1.531129,1.190034,5.875449,429.70258,1.680145,1.71197,1.753902,1.550114,31018.215,0.003355,57378.59,-0.139801,113854.96
9906615962960347,219.5517715902282,-14.663399240882564,EXP,17.518978,16.77711,16.174284,16.262186,16.686075,0.0021500271181093,0.0015630637652549,0.0049462121317898,0.0039665213397226,0.0102373814697709,0.101334,0.012025,-99.0,98.26723,194.606,339.0678,312.69843,211.6263,336035.16,613597.06,653393.6,671353.9,671354.5,1.731525,2.306653,1.593929,12.534061,2.584655,1.0,0.0,2.275323,2.191973,1.866997,3.454027,44378.254,-0.375814,864587.25,-0.081786,499025.0
9906628285368998,344.6104987377918,18.21127429014384,EXP,20.655489,20.01589,19.492603,20.182196,21.034597,0.0118036136319345,0.0099457555976555,0.0118140888995047,0.0710448919680983,0.3152286884513435,0.172636,0.057778,-99.0,5.467692,9.854706,15.957276,8.455159,3.856215,19133.82,24144.38,24097.332,24574.637,24590.55,1.182926,1.125987,1.027536,1.290148,0.920545,1.0,0.0,1.594567,1.566921,1.633752,1.112937,51449.055,-0.131083,53140.055,0.211392,61681.715
9906614374770191,15.03885219961255,-19.082329459915048,REX,22.024225,21.022554,19.703888,18.162346,18.098362,0.0137881382373627,0.0062496251092726,0.0046178336768147,0.0119212534415079,0.0224497017542597,0.8156,0.120122,-99.0,1.549922,3.899225,13.135435,54.33272,57.630894,76403.28,78011.33,78172.8,78032.78,0.0,1.061479,5.336703,5.326091,0.838116,0.544446,1.0,0.0,1.364756,1.266127,1.184238,0.218096,478628.5,0.0,0.0,0.0,0.0
9906631133694856,210.5227874448545,26.446029263341035,SER,17.158659,16.125135,15.429728,15.54336,15.989175,0.0013344858043095,0.000795146577487,0.0010229938216393,0.0027914367090624,0.0065953764334044,0.136689,0.004934,0.137725,136.94188,354.76895,673.1456,606.25586,402.09634,1913437.8,2832969.8,3070583.0,2833333.2,3084228.2,1.731325,1.51779,2.242117,4.682129,1.205892,6.0,22510.004,1.582559,1.464473,1.35643,5.544084,35769.418,-0.002389,1125886.4,-0.027529,2173760.0
9907736240001229,245.6049439278028,44.78564064253469,SER,16.713015,15.742338,15.022914,15.138674,15.722112,0.0013727993023391,0.0008287627620056,0.0004669388804821,0.0017253322454529,0.0037965943964315,0.060649,0.011742,0.071478,206.44016,504.73642,979.1162,880.0972,514.2277,0.0,0.0,0.0,0.0,0.0,6.333286,11.442239,35.580303,40.46911,7.47363,5.095178,15122.34,1.647057,1.646567,1.203926,1.973569,370511.0,0.210979,3680237.5,-0.100306,2978846.5
9906626188874641,333.3798236197153,12.580791869848516,SER,20.784292,20.524061,21.136824,,,0.0118572405319474,0.0198789491025831,0.0524439720411114,-0.1247022110591011,-0.1623957436039918,0.117914,0.085016,-99.0,4.856054,6.17128,3.509706,-7.253864,-9.307587,6354.4116,8203.188,9244.999,9770.973,10038.532,3.560533,3.689095,1.72805,43.586586,6.41353,0.5,343.2886,1.596323,1.153385,1.373023,1.332015,3172.9114,0.595082,3624.5627,-0.175395,4383.1934
9907735693558688,246.2956878327636,42.79189440483223,REX,20.565811,19.410765,18.721476,18.393616,18.747871,0.0130567890431831,0.008208543807009,0.0058929856960936,0.0122664134123467,0.0288577528460461,0.368664,0.033031,-99.0,5.938481,17.206568,32.464596,43.909004,31.68482,35435.902,49549.684,48572.535,49682.996,0.0,1.328804,0.91084,1.027483,1.391641,0.770829,1.0,0.0,1.494684,2.360401,1.532231,1.055671,23723.598,0.0,0.0,0.0,0.0
9907741568860692,199.17620251005,71.78284668081412,REX,17.860188,17.17614,16.630255,16.770012,17.080366,0.0024652253734946,0.001767240681915,0.0018607966467499,0.0043000079654078,0.008570790365603,0.130877,0.012728,-99.0,71.76704,134.75476,222.79115,195.88223,147.18167,410537.9,768428.44,764141.44,771779.4,0.0,5.17858,5.524024,13.760152,6.493249,2.393865,1.0,0.0,1.938286,1.970266,1.268406,1.92706,175584.05,0.0,0.0,0.0,0.0
9906618776620792,347.36305323088413,-7.340053362282382,SER,19.05402,18.443167,17.983158,17.618397,17.655815,0.0036636884290594,0.0023643034623322,0.0028987971424979,0.0091458976945041,0.0187494345179876,0.209161,0.048351,-99.0,23.899672,41.9501,64.08211,89.66873,86.63113,340891.66,367847.53,375382.88,368926.6,375490.5,13.363709,4.248583,1.842676,1.255578,0.839999,5.039977,117.91126,1.26801,1.439735,1.597111,0.669425,120635.76,-0.111834,124756.08,-0.09022,128802.8
9906632574243131,345.13727626115303,30.77303610495786,SER,19.211796,18.160723,17.443445,17.478638,17.95547,0.0028365233544866,0.0019792330327034,0.0018548739972908,0.007234736715792,0.0190931761036385,0.138035,0.007269,-99.0,20.667192,54.413998,105.347015,101.987015,65.73734,587734.94,666331.5,674394.1,668929.9,674889.5,1.670025,1.524165,1.508659,2.278871,0.590536,2.925411,1077.4346,1.671423,1.526547,1.503594,0.848944,199551.4,0.013852,116023.336,-0.147069,212971.0
9906617463935564,323.32346611109324,-10.6628148872458,PSF,23.39009,24.937265,,,,0.0563218266092399,0.4511898328072343,-0.438983470026897,-0.0156102654836059,-0.0236416495043211,0.710104,0.341289,-99.0,0.440518,0.105948,-0.215286,-42.137657,-56.19155,312.8144,283.71246,0.0,0.0,0.0,1.477118,1.179193,1.10719,0.445231,0.476521,0.0,0.0,1.483117,1.351806,1.271176,0.0,0.0,0.0,0.0,0.0,0.0
9906623767512521,336.4614942325318,5.93413697206499,REX,18.473473,18.174204,17.862814,16.773735,16.456873,0.0015232442573858,0.0020646897908814,0.002262673557896,0.004851066715047,0.0067906556781335,0.216058,0.046112,-99.0,40.79539,53.74261,71.593575,195.21164,261.36725,843907.7,860887.8,866592.7,861435.0,0.0,14.4455,15.187713,9.805907,3.400116,1.295041,1.0,0.0,1.435988,1.425725,1.321662,0.287507,1509855.6,0.0,0.0,0.0,0.0
9906633147678794,32.02915815498778,32.78643027364173,SER,18.978394,18.268957,17.690466,17.635704,18.082087,0.0032267486115862,0.0029171069968816,0.0043508444598997,0.0088029512237843,0.0244541510787125,0.100197,0.017516,-99.0,25.623734,49.25123,83.91001,88.25075,58.501278,211259.98,252148.84,269127.28,268156.62,270070.1,1.792153,1.312819,1.453799,0.962965,0.432497,2.205727,1092.6278,1.671413,1.858864,1.494917,1.56153,32696.783,-0.028954,78603.375,0.50537,100546.68
9906629788700596,337.9882946055776,22.382907993567443,SER,18.82904,18.270948,17.831858,18.078209,18.367077,0.0029043241973157,0.0027567818912543,0.0040114742265719,0.0118899918131121,0.0290741702774991,0.140214,0.020146,-99.0,29.402485,49.161,73.66426,58.71055,44.99548,166049.27,300590.53,305677.78,318714.44,319062.78,3.557915,2.381306,2.974778,0.981511,0.487877,0.795496,15100.782,1.52552,1.502541,1.34462,1.856,269029.56,-0.243784,484977.3,-0.189577,414510.44
9906622793190471,209.70714956099647,3.4593590393699483,SER,18.721745,18.308779,17.966537,18.294004,18.627586,0.003106245679121,0.0036251456867592,0.0061867107308693,0.0149216859665432,0.0390542967711793,0.123631,0.012674,-99.0,32.456516,47.477535,65.07063,48.128025,35.396893,124921.086,206782.86,202396.69,210594.58,210837.89,1.300165,1.407306,1.589493,1.738108,0.671413,0.773812,8480.907,2.271388,1.650929,1.244724,1.845952,47372.023,-0.136825,168558.8,0.132553,167720.92
9906626655096189,358.3767708659341,13.829374645414251,REX,20.066984,19.649635,19.35296,19.676853,20.12408,0.0055546910253971,0.0085682735927575,0.0098555444505567,0.0426133167915428,0.1364746563391625,0.140004,0.025842,-99.0,9.401701,13.808474,18.14747,13.466629,8.920059,42746.79,56323.863,55198.914,56411.152,0.0,1.260732,1.170367,1.02775,1.066719,1.09777,1.0,0.0,1.4395,1.161259,1.335766,0.779219,46794.79,0.0,0.0,0.0,0.0
9906615534879265,328.92991983190046,-16.0338852606913,PSF,,,19.396858,18.641813,18.795244,,,0.0133270550952,0.0327313061600879,0.0589457011432894,-99.0,-99.0,-99.0,0.0,0.0,17.428364,34.936146,30.33211,5624.7144,5509.869,5624.496,5624.508,0.0,0.0,0.0,9.716358,5.858701,0.818082,0.0,0.0,0.0,0.0,1.0389,0.0,0.0,0.0,0.0,0.0,0.0
9906616919918917,8.774246438399233,-12.01749823607107,REX,23.674494,23.965347,24.602676,,,0.0910797321155736,0.1860811288635987,0.648904414984057,-0.333125244425044,-0.1635825874627597,1.072144,0.726486,-99.0,0.339002,0.259335,0.144188,-1.675256,-7.269976,130.63002,152.72052,148.46161,155.69273,0.0,0.95989,1.140854,1.1368,0.878716,0.952582,1.0,0.0,1.516987,1.446364,1.511599,0.474241,149.43904,0.0,0.0,0.0,0.0
9906632897269040,345.2305309422956,31.708600135981392,SER,20.004438,19.598528,19.30587,20.120728,20.283325,0.0052881333065333,0.0055978843933005,0.0115612881373573,0.0603845766682844,0.1419144886762544,0.105223,0.040169,-99.0,9.959201,14.474008,18.951876,8.947657,7.703179,66190.38,74353.77,74677.01,75122.07,75148.21,1.232065,1.086954,0.912933,1.183929,0.708499,1.313829,375.67767,1.73786,1.461951,1.869,0.769284,32440.727,-0.199232,14465.906,-0.163388,14335.726
9906629887135428,24.628317522191644,22.92531705849948,PSF,18.365746,18.129892,17.957365,17.573376,16.888327,0.0014793513824314,0.0015963945491466,0.0022014742648612,0.0080063883981646,0.0091260647000054,0.101208,0.083985,-99.0,45.050762,55.98135,65.62263,93.465164,175.65845,1055655.1,1055682.1,1055691.8,1055690.8,0.0,32.16985,3.215473,1.209385,0.606824,1.22009,0.0,0.0,1.642121,1.658123,1.912155,0.0,0.0,0.0,0.0,0.0,0.0
9906625047234532,220.10242637570315,9.501502564989613,SER,16.939924,16.179268,15.565683,15.613613,16.051731,0.000971793895706,0.0008934907150914,0.001126780323571,0.0024983009449292,0.0057443689214354,0.066536,0.015186,0.052972,167.50597,337.515,593.9184,568.2698,379.5839,0.0,0.0,0.0,0.0,0.0,7.79981,5.70423,12.365117,94.03311,16.203058,1.424173,123416.9,1.802528,1.715538,1.263968,4.508118,114670.66,-0.148652,3454816.5,0.474369,5478520.5
9906627520955276,174.57276521841055,16.349619529198414,EXP,23.405209,23.753176,23.743853,,,0.0844473848778058,0.1992285843132303,0.4809988822231042,-3.92176853892452,-516.2622706829974,0.80947,0.619878,-99.0,0.434427,0.315304,0.318023,-0.157583,-0.0025,121.24161,151.90674,160.23192,166.20816,167.8796,0.999751,1.049734,0.917731,2.169929,0.793991,1.0,0.0,1.397511,1.422755,1.10713,1.158395,64.94042,0.032342,54.921375,0.371318,95.85351
9906622545265291,343.0275338682458,2.833821708855854,SER,18.304983,17.979982,17.6255,16.089745,15.820723,0.0014097818761801,0.0014792641635887,0.0017476428847926,0.0031132849802526,0.0044483474880507,0.200887,0.059874,-99.0,47.64385,64.26983,89.084015,366.5235,469.58157,1244991.2,1266273.1,1283249.2,1266754.9,1287298.8,35.363716,13.600596,8.081221,3.382096,2.21095,6.0,66.81836,1.385245,1.457656,1.306565,0.369345,718051.06,-0.061391,137392.0,0.114196,176248.72
9906629844993946,210.4083631194136,22.865086564745543,REX,21.115334,20.580547,20.191738,20.913906,21.58447,0.0168496560412525,0.0171503527957056,0.0280382548308403,0.1236480329949463,0.477889472199422,0.170919,0.060855,-99.0,3.579866,5.858429,8.381173,4.309608,2.32387,6278.766,8189.0522,8100.701,8191.2686,0.0,1.131285,0.970741,1.031606,0.913607,0.69506,1.0,0.0,1.480137,1.550666,1.637134,0.938571,5141.955,0.0,0.0,0.0,0.0
9906619899581775,328.6666405365873,-4.274701156846684,PSF,19.373537,19.127304,18.412691,16.787472,16.38188,0.0028119862630763,0.0029667013844123,0.0030285732876286,0.0047671178271556,0.0063818932476052,0.676281,0.167619,-99.0,17.806768,22.339756,43.144302,192.75746,280.05807,349104.62,351122.97,351446.16,351230.06,0.0,10.513214,4.411042,17.25493,0.862162,1.067666,0.0,0.0,1.580111,1.858884,1.213,0.0,0.0,0.0,0.0,0.0,0.0
9906630485213269,352.8683658217164,24.546393946880706,PSF,20.416088,20.07379,20.154366,18.585354,18.033386,0.0068204856015902,0.0091677275454779,0.0188752172337737,0.0171346228486127,0.0208345685472596,1.094228,0.218821,-99.0,6.816553,9.342955,8.674682,36.800873,61.18505,31294.42,31309.543,31328.592,31327.668,0.0,5.057211,1.153846,0.68326,1.157808,0.591801,0.0,0.0,1.430551,1.866691,1.6165,0.0,0.0,0.0,0.0,0.0,0.0
